Node,PageRank
27965790,1.3679987707241786e-05
27984204,1.3679987707241786e-05
28235352,1.3679987707241786e-05
28430424,1.3679987707241786e-05
29740806,1.3679987707241786e-05
29975340,1.3679987707241786e-05
30173046,1.3679987707241786e-05
30800592,1.3679987707241786e-05
31114212,1.3679987707241786e-05
31180416,1.3679987707241786e-05
31538832,1.3679987707241786e-05
31716462,1.3679987707241786e-05
31947246,1.3679987707241786e-05
32902590,1.3679987707241786e-05
33816570,1.3679987707241786e-05
34400406,1.3679987707241786e-05
35422488,1.3679987707241786e-05
36595182,1.3679987707241786e-05
37369182,1.3679987707241786e-05
37654626,1.3679987707241786e-05
37778736,1.3679987707241786e-05
38005998,1.3679987707241786e-05
38007474,1.3679987707241786e-05
38587878,1.3679987707241786e-05
39546690,1.3679987707241786e-05
40563360,1.3679987707241786e-05
42083550,1.3679987707241786e-05
42332382,1.3679987707241786e-05
42569898,1.3679987707241786e-05
42771012,1.3679987707241786e-05
42891342,1.3679987707241786e-05
42986316,1.3679987707241786e-05
45358656,1.3679987707241786e-05
45981996,1.3679987707241786e-05
46703202,1.3679987707241786e-05
46740084,1.3679987707241786e-05
46963476,1.3679987707241786e-05
47816538,1.3679987707241786e-05
48018126,1.3679987707241786e-05
48240732,1.3679987707241786e-05
48446514,1.3679987707241786e-05
48473520,1.3679987707241786e-05
51348900,1.3679987707241786e-05
51805362,1.3679987707241786e-05
52694256,1.3679987707241786e-05
52961364,1.3679987707241786e-05
13044,1.3679987707241786e-05
350610,1.3679987707241786e-05
407826,1.3679987707241786e-05
573612,1.3679987707241786e-05
603486,1.3679987707241786e-05
622728,1.3679987707241786e-05
665670,1.3679987707241786e-05
668274,1.3679987707241786e-05
716790,1.3679987707241786e-05
1155744,2.423793885633273e-05
1298832,1.3679987707241786e-05
1490310,1.3679987707241786e-05
1611534,1.3679987707241786e-05
1806288,1.3679987707241786e-05
1855278,1.3679987707241786e-05
2545062,1.3679987707241786e-05
2788746,1.3679987707241786e-05
2920152,1.3679987707241786e-05
3070794,1.3679987707241786e-05
3433428,1.3679987707241786e-05
3608046,1.3679987707241786e-05
3722268,1.3679987707241786e-05
4362948,1.3679987707241786e-05
4661832,1.3679987707241786e-05
5254722,1.3679987707241786e-05
5431470,1.3679987707241786e-05
6106194,1.3679987707241786e-05
8334858,1.3679987707241786e-05
9741090,1.3679987707241786e-05
10429872,1.3679987707241786e-05
10511388,1.3679987707241786e-05
11277942,1.3679987707241786e-05
11427864,1.3679987707241786e-05
11866380,1.3679987707241786e-05
12156144,1.3679987707241786e-05
12324462,1.3679987707241786e-05
13323192,1.3679987707241786e-05
13987314,1.3679987707241786e-05
14756184,1.3679987707241786e-05
14800434,1.3679987707241786e-05
15457056,1.3679987707241786e-05
15496086,1.3679987707241786e-05
16024752,1.3679987707241786e-05
16283526,1.3679987707241786e-05
16952064,1.3679987707241786e-05
17191362,1.3679987707241786e-05
17504496,1.3679987707241786e-05
18162888,1.3679987707241786e-05
18377544,1.3679987707241786e-05
19376442,1.3679987707241786e-05
19482144,1.3679987707241786e-05
20234394,1.3679987707241786e-05
20276064,1.3679987707241786e-05
21485376,1.3679987707241786e-05
21924954,1.3679987707241786e-05
22787778,1.3679987707241786e-05
22817082,1.3679987707241786e-05
22978710,1.3679987707241786e-05
23263338,1.3679987707241786e-05
23339406,1.3679987707241786e-05
24667926,1.3679987707241786e-05
25843002,1.3679987707241786e-05
26148000,1.3679987707241786e-05
27061614,1.3679987707241786e-05
27190578,1.3679987707241786e-05
27227610,1.3679987707241786e-05
27560016,1.3679987707241786e-05
28236582,1.3679987707241786e-05
28374978,1.3679987707241786e-05
29388006,1.3679987707241786e-05
29625348,1.3679987707241786e-05
30400878,1.3679987707241786e-05
30831486,1.3679987707241786e-05
31488714,1.3679987707241786e-05
33482040,1.3679987707241786e-05
33573366,1.3679987707241786e-05
33900210,1.3679987707241786e-05
34106370,1.3679987707241786e-05
35788176,1.3679987707241786e-05
36440430,1.3679987707241786e-05
37976226,1.3679987707241786e-05
38471550,1.3679987707241786e-05
38715048,1.3679987707241786e-05
39590256,1.3679987707241786e-05
39612648,1.3679987707241786e-05
39737688,1.3679987707241786e-05
39915810,1.3679987707241786e-05
39983298,1.3679987707241786e-05
41277996,1.3679987707241786e-05
42121638,1.3679987707241786e-05
42489708,1.3679987707241786e-05
42794286,1.3679987707241786e-05
43304460,1.3679987707241786e-05
43515078,1.3679987707241786e-05
43625922,1.3679987707241786e-05
44128518,1.3679987707241786e-05
44696124,1.3679987707241786e-05
44795934,1.3679987707241786e-05
45002550,1.3679987707241786e-05
45047358,1.3679987707241786e-05
45143982,1.3679987707241786e-05
45916890,1.3679987707241786e-05
46864926,1.3679987707241786e-05
46873674,1.3679987707241786e-05
47087430,1.3679987707241786e-05
47879298,1.3679987707241786e-05
48241254,1.3679987707241786e-05
48379284,1.3679987707241786e-05
48572880,1.3679987707241786e-05
48819672,1.3679987707241786e-05
48906588,1.3679987707241786e-05
50117538,1.3679987707241786e-05
50191968,1.3679987707241786e-05
51162384,1.3679987707241786e-05
51447690,1.3679987707241786e-05
168702,1.3679987707241786e-05
340200,1.3679987707241786e-05
440496,1.3679987707241786e-05
533496,1.3679987707241786e-05
600912,1.3679987707241786e-05
633030,1.3679987707241786e-05
1096728,1.3679987707241786e-05
1142496,1.3679987707241786e-05
1247736,1.3679987707241786e-05
1741728,1.3679987707241786e-05
1745076,1.3679987707241786e-05
1758426,1.3679987707241786e-05
1845492,1.3679987707241786e-05
1949712,1.3679987707241786e-05
2297580,1.3679987707241786e-05
2352738,1.3679987707241786e-05
2663454,1.3679987707241786e-05
2848626,1.3679987707241786e-05
3355230,1.3679987707241786e-05
3418998,1.3679987707241786e-05
3437616,1.3679987707241786e-05
3465546,1.3679987707241786e-05
3970974,1.3679987707241786e-05
4081242,1.3679987707241786e-05
4361664,1.3679987707241786e-05
4428426,1.3679987707241786e-05
5372454,1.3679987707241786e-05
5595672,1.3679987707241786e-05
5725818,1.3679987707241786e-05
6059412,1.3679987707241786e-05
6110958,1.3679987707241786e-05
6774570,1.3679987707241786e-05
8012244,1.3679987707241786e-05
8269764,1.3679987707241786e-05
8695062,1.3679987707241786e-05
9612912,1.3679987707241786e-05
10325436,1.3679987707241786e-05
10349262,1.3679987707241786e-05
10353942,1.3679987707241786e-05
11186004,1.3679987707241786e-05
11261286,1.3679987707241786e-05
11482242,1.3679987707241786e-05
11995812,1.3679987707241786e-05
12083940,1.3679987707241786e-05
12244602,1.3679987707241786e-05
12312384,1.3679987707241786e-05
12380148,1.3679987707241786e-05
12825666,1.3679987707241786e-05
13053966,1.3679987707241786e-05
13405650,1.3679987707241786e-05
14254710,1.3679987707241786e-05
14335470,1.3679987707241786e-05
14387304,1.3679987707241786e-05
14451618,1.3679987707241786e-05
14777088,1.3679987707241786e-05
14834412,1.3679987707241786e-05
14856756,1.3679987707241786e-05
14917146,1.3679987707241786e-05
15259338,1.3679987707241786e-05
16041144,1.3679987707241786e-05
16256340,1.3679987707241786e-05
16749996,1.3679987707241786e-05
16836456,1.3679987707241786e-05
17699640,1.3679987707241786e-05
17793084,1.3679987707241786e-05
17821248,1.3679987707241786e-05
19354158,1.3679987707241786e-05
19739112,1.3679987707241786e-05
19875834,1.3679987707241786e-05
19997712,1.3679987707241786e-05
20673192,1.3679987707241786e-05
21047988,1.3679987707241786e-05
21256248,1.3679987707241786e-05
21438078,1.3679987707241786e-05
22107198,1.3679987707241786e-05
22342050,1.3679987707241786e-05
22789158,1.3679987707241786e-05
23569098,1.3679987707241786e-05
23795880,1.3679987707241786e-05
24456324,1.3679987707241786e-05
25734624,1.3679987707241786e-05
25855242,1.3679987707241786e-05
26433402,1.3679987707241786e-05
26511228,1.3679987707241786e-05
26675568,1.3679987707241786e-05
28342482,1.3679987707241786e-05
28555098,1.3679987707241786e-05
28608846,1.3679987707241786e-05
29042874,1.3679987707241786e-05
30075828,1.3679987707241786e-05
30731142,1.3679987707241786e-05
30767190,1.3679987707241786e-05
31017468,1.3679987707241786e-05
31129956,1.3679987707241786e-05
34911180,1.3679987707241786e-05
35046204,1.3679987707241786e-05
36265458,1.3679987707241786e-05
37694064,1.3679987707241786e-05
39075504,1.3679987707241786e-05
40655190,1.3679987707241786e-05
41859966,1.3679987707241786e-05
42555060,1.3679987707241786e-05
43631046,1.3679987707241786e-05
44362404,1.3679987707241786e-05
44373636,1.3679987707241786e-05
44445336,1.3679987707241786e-05
44493624,1.3679987707241786e-05
44529666,1.3679987707241786e-05
44602440,1.3679987707241786e-05
44721090,1.3679987707241786e-05
44887182,1.3679987707241786e-05
46027602,1.3679987707241786e-05
46377840,1.3679987707241786e-05
46913520,1.3679987707241786e-05
46944072,1.3679987707241786e-05
47270154,1.3679987707241786e-05
49023354,1.3679987707241786e-05
49345548,1.3679987707241786e-05
49805394,1.3679987707241786e-05
49854336,1.3679987707241786e-05
50200620,1.3679987707241786e-05
51482202,1.3679987707241786e-05
326634,1.3679987707241786e-05
360264,1.3679987707241786e-05
524652,1.3679987707241786e-05
525336,1.3679987707241786e-05
696420,1.3679987707241786e-05
712392,1.3679987707241786e-05
896676,1.3679987707241786e-05
1246260,1.3679987707241786e-05
1284162,1.3679987707241786e-05
1326780,1.3679987707241786e-05
1443126,1.3679987707241786e-05
1562574,1.3679987707241786e-05
1592130,1.3679987707241786e-05
1620030,1.3679987707241786e-05
1809036,1.3679987707241786e-05
1929660,1.3679987707241786e-05
1956318,1.3679987707241786e-05
2301636,1.3679987707241786e-05
2494296,1.3679987707241786e-05
2501538,1.3679987707241786e-05
2520492,1.3679987707241786e-05
2567022,1.3679987707241786e-05
2966820,1.3679987707241786e-05
3210576,1.3679987707241786e-05
3220842,1.3679987707241786e-05
3345192,1.3679987707241786e-05
4008750,1.3679987707241786e-05
4115046,1.3679987707241786e-05
4328820,1.3679987707241786e-05
4381668,1.3679987707241786e-05
4720926,1.3679987707241786e-05
6375654,1.3679987707241786e-05
6515934,1.3679987707241786e-05
6719946,1.3679987707241786e-05
8559102,1.3679987707241786e-05
8830944,1.3679987707241786e-05
9351960,1.3679987707241786e-05
10916130,1.3679987707241786e-05
11041878,1.3679987707241786e-05
11109744,1.3679987707241786e-05
12117474,1.3679987707241786e-05
12739050,1.3679987707241786e-05
13170588,1.3679987707241786e-05
13478688,1.3679987707241786e-05
13946280,1.3679987707241786e-05
14315508,1.3679987707241786e-05
14851902,1.3679987707241786e-05
15067470,1.3679987707241786e-05
15884742,1.3679987707241786e-05
15900300,1.3679987707241786e-05
16328676,1.3679987707241786e-05
16350660,1.3679987707241786e-05
16767612,1.3679987707241786e-05
17825310,1.3679987707241786e-05
18116364,1.3679987707241786e-05
18140874,1.3679987707241786e-05
18276456,1.3679987707241786e-05
18400932,1.3679987707241786e-05
18556458,1.3679987707241786e-05
19341120,1.3679987707241786e-05
19472814,1.3679987707241786e-05
19810380,1.3679987707241786e-05
20596482,1.3679987707241786e-05
20832972,1.3679987707241786e-05
20983158,1.3679987707241786e-05
21040554,1.3679987707241786e-05
21240840,1.3679987707241786e-05
21408252,1.3679987707241786e-05
21475434,1.3679987707241786e-05
21736308,1.3679987707241786e-05
22081986,1.3679987707241786e-05
23553696,1.3679987707241786e-05
25576782,1.3679987707241786e-05
25728684,1.3679987707241786e-05
25729554,1.3679987707241786e-05
26038566,1.3679987707241786e-05
27872268,1.3679987707241786e-05
28598232,1.3679987707241786e-05
29062830,1.3679987707241786e-05
29296866,1.3679987707241786e-05
29334174,1.3679987707241786e-05
29345496,1.3679987707241786e-05
29674350,1.3679987707241786e-05
29779266,1.3679987707241786e-05
29956374,1.3679987707241786e-05
30366444,1.3679987707241786e-05
30783138,1.3679987707241786e-05
31206258,1.3679987707241786e-05
31576818,1.3679987707241786e-05
31685190,1.3679987707241786e-05
31981230,1.3679987707241786e-05
32153016,1.3679987707241786e-05
33675636,1.3679987707241786e-05
35059800,1.3679987707241786e-05
36418158,1.3679987707241786e-05
37255530,1.3679987707241786e-05
37771422,1.3679987707241786e-05
38429646,1.3679987707241786e-05
38658480,1.3679987707241786e-05
39196500,1.3679987707241786e-05
40754952,1.3679987707241786e-05
42306546,1.3679987707241786e-05
42319098,1.3679987707241786e-05
42331230,1.3679987707241786e-05
42361962,1.3679987707241786e-05
42981606,1.3679987707241786e-05
43329354,1.3679987707241786e-05
44067684,1.3679987707241786e-05
45183000,1.3679987707241786e-05
45270522,1.3679987707241786e-05
45722340,1.3679987707241786e-05
45766662,1.3679987707241786e-05
45822246,1.3679987707241786e-05
46028436,1.3679987707241786e-05
46122852,1.3679987707241786e-05
46402710,1.3679987707241786e-05
46505100,1.3679987707241786e-05
47099046,1.3679987707241786e-05
49054800,1.3679987707241786e-05
49164624,1.3679987707241786e-05
49184988,1.3679987707241786e-05
49678026,1.3679987707241786e-05
49738956,1.3679987707241786e-05
51753162,1.3679987707241786e-05
51974946,1.3679987707241786e-05
52617768,1.3679987707241786e-05
52853658,1.3679987707241786e-05
52868952,1.3679987707241786e-05
320202,1.3679987707241786e-05
353736,1.3679987707241786e-05
436050,1.3679987707241786e-05
569442,1.3679987707241786e-05
618528,1.3679987707241786e-05
629700,1.3679987707241786e-05
687192,1.3679987707241786e-05
780978,1.3679987707241786e-05
1557474,1.3679987707241786e-05
1581174,1.3679987707241786e-05
1640862,1.3679987707241786e-05
1853004,1.3679987707241786e-05
2102016,1.3679987707241786e-05
2118228,1.3679987707241786e-05
2192448,1.3679987707241786e-05
2603634,1.3679987707241786e-05
2704686,1.3679987707241786e-05
2824470,1.3679987707241786e-05
3931482,1.3679987707241786e-05
4052196,1.3679987707241786e-05
4442904,1.3679987707241786e-05
4941624,1.3679987707241786e-05
5256498,1.3679987707241786e-05
6700710,1.3679987707241786e-05
7346994,1.3679987707241786e-05
7397952,1.3679987707241786e-05
7640508,1.3679987707241786e-05
8993088,1.3679987707241786e-05
9735588,1.3679987707241786e-05
9994788,1.3679987707241786e-05
10084338,1.3679987707241786e-05
10190754,1.3679987707241786e-05
10299708,1.3679987707241786e-05
10800846,1.3679987707241786e-05
11160576,1.3679987707241786e-05
11320992,1.3679987707241786e-05
11372946,1.3679987707241786e-05
11967288,1.3679987707241786e-05
12025668,1.3679987707241786e-05
12699522,1.3679987707241786e-05
12715686,1.3679987707241786e-05
12949770,1.3679987707241786e-05
13592874,1.3679987707241786e-05
15096804,1.3679987707241786e-05
15870726,1.3679987707241786e-05
15880884,1.3679987707241786e-05
15997236,2.7276086153591346e-05
16047546,1.3679987707241786e-05
16259496,1.3679987707241786e-05
16333020,1.3679987707241786e-05
17563872,1.3679987707241786e-05
18609744,1.3679987707241786e-05
19225254,1.3679987707241786e-05
19650768,1.3679987707241786e-05
19713828,1.3679987707241786e-05
20133456,1.3679987707241786e-05
20326194,1.3679987707241786e-05
20936316,1.3679987707241786e-05
21380580,1.3679987707241786e-05
21550002,1.3679987707241786e-05
22770270,1.3679987707241786e-05
22821486,1.3679987707241786e-05
23105292,1.3679987707241786e-05
23239314,1.3679987707241786e-05
23252130,1.3679987707241786e-05
23843190,1.3679987707241786e-05
23935236,1.3679987707241786e-05
24909456,1.3679987707241786e-05
25281864,1.3679987707241786e-05
26041830,1.3679987707241786e-05
27282024,1.3679987707241786e-05
28218606,1.3679987707241786e-05
28501848,1.3679987707241786e-05
29664378,1.3679987707241786e-05
30390012,1.9613301591227625e-05
31315944,1.3679987707241786e-05
31664388,1.3679987707241786e-05
31983288,1.3679987707241786e-05
32513784,1.3679987707241786e-05
32676780,1.3679987707241786e-05
32714268,1.3679987707241786e-05
32849790,1.3679987707241786e-05
34694484,1.3679987707241786e-05
34945518,1.3679987707241786e-05
35026920,1.3679987707241786e-05
35237904,1.3679987707241786e-05
35695998,1.3679987707241786e-05
36075786,1.3679987707241786e-05
38557182,1.3679987707241786e-05
39748842,1.3679987707241786e-05
39832980,1.3679987707241786e-05
40336062,1.3679987707241786e-05
40839726,1.3679987707241786e-05
40942686,1.3679987707241786e-05
41242170,1.3679987707241786e-05
42557712,1.3679987707241786e-05
43216134,1.3679987707241786e-05
43301508,1.3679987707241786e-05
44736780,1.3679987707241786e-05
44947032,1.3679987707241786e-05
45770958,1.3679987707241786e-05
46634472,1.3679987707241786e-05
46674480,1.3679987707241786e-05
46754712,1.3679987707241786e-05
46926276,1.3679987707241786e-05
48572208,1.3679987707241786e-05
48831312,1.3679987707241786e-05
48961068,1.3679987707241786e-05
49018902,1.3679987707241786e-05
49107018,1.3679987707241786e-05
50671956,1.3679987707241786e-05
51005532,1.7672574618147792e-05
51102822,1.3679987707241786e-05
51655854,1.3679987707241786e-05
52454352,1.3679987707241786e-05
52684776,1.3679987707241786e-05
16039188,1.3679987707241786e-05
277314,1.3679987707241786e-05
40123314,1.3679987707241786e-05
3053580,1.3679987707241786e-05
744414,1.3679987707241786e-05
1324374,1.3679987707241786e-05
31021284,1.3679987707241786e-05
33708294,1.3679987707241786e-05
18516498,1.3679987707241786e-05
28308186,1.3679987707241786e-05
2541102,1.3679987707241786e-05
22389912,1.3679987707241786e-05
2232960,1.3679987707241786e-05
33816588,1.3679987707241786e-05
40395270,1.3679987707241786e-05
36385560,1.3679987707241786e-05
12279594,1.3679987707241786e-05
20034312,1.3679987707241786e-05
40953318,1.3679987707241786e-05
4179366,1.3679987707241786e-05
192396,1.3679987707241786e-05
48946470,2.3471327485874474e-05
44653074,1.2429660311981216e-05
1234338,1.2429660311981216e-05
12017166,1.2429660311981216e-05
13187814,1.2429660311981216e-05
4700526,1.2429660311981216e-05
18646428,1.2429660311981216e-05
2370834,1.2429660311981216e-05
2702340,1.2429660311981216e-05
4248282,1.2429660311981216e-05
25981212,1.2429660311981216e-05
27109458,1.2429660311981216e-05
29592864,1.2429660311981216e-05
2030658,1.5625963842521536e-05
3137568,1.5625963842521536e-05
4164816,1.5625963842521536e-05
4955844,1.5625963842521536e-05
6270774,1.5625963842521536e-05
6372552,1.5625963842521536e-05
10351704,1.5625963842521536e-05
10381296,1.5625963842521536e-05
11929350,1.5625963842521536e-05
12120048,1.5625963842521536e-05
12189492,1.5625963842521536e-05
12555936,1.5625963842521536e-05
12566994,1.5625963842521536e-05
14145036,1.5625963842521536e-05
14434326,1.5625963842521536e-05
15598872,1.5625963842521536e-05
15670842,1.5625963842521536e-05
16746222,1.5625963842521536e-05
17981250,1.5625963842521536e-05
18055986,2.5829608934556014e-05
18665898,1.5625963842521536e-05
21139104,1.5625963842521536e-05
22694670,1.5625963842521536e-05
23789574,2.224789067330453e-05
25075200,1.5625963842521536e-05
26643930,1.5625963842521536e-05
26647812,3.981337754837696e-05
26853192,1.5625963842521536e-05
27193512,1.5625963842521536e-05
27470520,1.5625963842521536e-05
34465554,1.5625963842521536e-05
34600962,1.5625963842521536e-05
35297016,1.5625963842521536e-05
35839344,1.5625963842521536e-05
35992542,1.5625963842521536e-05
36770130,1.5625963842521536e-05
38093922,1.5625963842521536e-05
38478636,1.5625963842521536e-05
38600754,1.5625963842521536e-05
39099864,1.5625963842521536e-05
39883266,1.5625963842521536e-05
39963810,1.5625963842521536e-05
41134368,1.5625963842521536e-05
42097218,1.5625963842521536e-05
43156524,1.5625963842521536e-05
43809504,1.5625963842521536e-05
44107770,1.5625963842521536e-05
45068076,1.5625963842521536e-05
45131688,1.5625963842521536e-05
45292050,1.5625963842521536e-05
45450270,1.5625963842521536e-05
46110516,1.5625963842521536e-05
46201422,1.5625963842521536e-05
48234552,1.5625963842521536e-05
48388824,1.5625963842521536e-05
49147452,1.5625963842521536e-05
49590672,1.5625963842521536e-05
49774968,1.5625963842521536e-05
50332380,1.5625963842521536e-05
50952306,2.4321830224769354e-05
50999670,1.5625963842521536e-05
51849630,1.5625963842521536e-05
52064112,1.5625963842521536e-05
52139580,1.5625963842521536e-05
52164438,1.5625963842521536e-05
52639332,2.6311224995803658e-05
52802694,1.5625963842521536e-05
698352,1.5625963842521536e-05
956598,1.5625963842521536e-05
2045010,1.5625963842521536e-05
2793276,1.5625963842521536e-05
3309660,1.5625963842521536e-05
4153086,1.5625963842521536e-05
4834800,1.5625963842521536e-05
10109712,2.7629676827251867e-05
11346336,1.5625963842521536e-05
12069108,1.5625963842521536e-05
12276672,1.5625963842521536e-05
12408042,1.5625963842521536e-05
13123962,1.5625963842521536e-05
13330998,1.5625963842521536e-05
13549590,1.5625963842521536e-05
13723590,1.9627993103929777e-05
14261820,1.5625963842521536e-05
14282340,1.5625963842521536e-05
14527152,1.5625963842521536e-05
14897970,1.5625963842521536e-05
17853144,1.5625963842521536e-05
18420024,1.5625963842521536e-05
19718496,2.631439491845704e-05
20616552,2.7660167621463123e-05
21682140,1.5625963842521536e-05
23954448,1.5625963842521536e-05
25872528,2.753933189523543e-05
26140548,1.5625963842521536e-05
28815894,1.5625963842521536e-05
30413676,1.5625963842521536e-05
31091682,1.5625963842521536e-05
31784064,1.5625963842521536e-05
31958772,1.5625963842521536e-05
34356126,1.5625963842521536e-05
35314020,1.5625963842521536e-05
35343000,1.5625963842521536e-05
35798784,1.5625963842521536e-05
36230430,1.5625963842521536e-05
36287976,1.5625963842521536e-05
37224774,1.5625963842521536e-05
38699904,1.5625963842521536e-05
38807022,1.5625963842521536e-05
40154922,1.5625963842521536e-05
41223000,1.5625963842521536e-05
43821312,1.5625963842521536e-05
45908226,1.5625963842521536e-05
46403328,1.5625963842521536e-05
47584026,1.5625963842521536e-05
48394326,1.5625963842521536e-05
48533532,1.5625963842521536e-05
50107848,1.5625963842521536e-05
50678706,1.5625963842521536e-05
50884164,1.5625963842521536e-05
51615006,1.5625963842521536e-05
51771264,1.5625963842521536e-05
52098798,1.5625963842521536e-05
52449432,1.5625963842521536e-05
52504068,1.5625963842521536e-05
919254,1.5625963842521536e-05
1294146,1.5625963842521536e-05
2061510,1.5625963842521536e-05
2984310,1.5625963842521536e-05
6070590,1.5625963842521536e-05
10016562,1.5625963842521536e-05
10565988,1.5625963842521536e-05
11488464,1.5625963842521536e-05
11894682,1.5625963842521536e-05
12126288,1.5625963842521536e-05
12184080,1.5625963842521536e-05
12508758,1.5625963842521536e-05
12827496,1.5625963842521536e-05
12866022,1.5625963842521536e-05
14572464,1.5625963842521536e-05
14757330,1.5625963842521536e-05
14873244,1.5625963842521536e-05
14946774,1.5625963842521536e-05
15033648,1.5625963842521536e-05
16020558,2.6188417712575318e-05
16231728,1.5625963842521536e-05
16715484,1.5625963842521536e-05
17355504,1.5625963842521536e-05
17607102,1.5625963842521536e-05
19226316,1.5625963842521536e-05
19274526,1.5625963842521536e-05
19300542,1.5625963842521536e-05
19597194,1.5625963842521536e-05
20746494,1.5625963842521536e-05
21321258,1.5625963842521536e-05
21945930,1.5625963842521536e-05
23089530,1.5625963842521536e-05
24546828,1.5625963842521536e-05
24647256,1.5625963842521536e-05
25430112,1.5625963842521536e-05
29589330,1.5625963842521536e-05
30406404,1.5625963842521536e-05
30546486,1.5625963842521536e-05
32874732,1.5625963842521536e-05
35148960,1.5625963842521536e-05
35389530,1.5625963842521536e-05
35657496,1.5625963842521536e-05
35684004,1.5625963842521536e-05
35884500,1.5625963842521536e-05
37620810,1.5625963842521536e-05
37794318,1.5625963842521536e-05
37998390,1.5625963842521536e-05
39981024,1.5625963842521536e-05
40878150,1.5625963842521536e-05
41134284,1.5625963842521536e-05
41504634,1.5625963842521536e-05
41745402,1.5625963842521536e-05
43090128,1.5625963842521536e-05
43828476,1.5625963842521536e-05
44120052,1.5625963842521536e-05
44941368,1.5625963842521536e-05
45028770,1.5625963842521536e-05
46269048,1.5625963842521536e-05
46430514,1.5625963842521536e-05
47422986,1.5625963842521536e-05
47516490,1.5625963842521536e-05
47981460,1.5625963842521536e-05
48294516,1.5625963842521536e-05
48871266,1.5625963842521536e-05
49493190,1.5625963842521536e-05
50622168,1.5625963842521536e-05
51776814,1.5625963842521536e-05
133974,1.5625963842521536e-05
159918,1.5625963842521536e-05
11069586,1.5625963842521536e-05
12284580,1.5625963842521536e-05
12592158,1.5625963842521536e-05
13186806,1.5625963842521536e-05
13217844,1.5625963842521536e-05
13585902,1.5625963842521536e-05
13628058,1.5625963842521536e-05
14545086,1.5625963842521536e-05
14615748,1.5625963842521536e-05
16268016,1.5625963842521536e-05
16458990,1.5625963842521536e-05
16661520,1.5625963842521536e-05
17149050,1.5625963842521536e-05
18444924,1.5625963842521536e-05
18468360,1.5625963842521536e-05
18986022,1.5625963842521536e-05
19253256,1.5625963842521536e-05
20253390,1.5625963842521536e-05
20411922,1.5625963842521536e-05
20893158,1.5625963842521536e-05
21159390,1.5625963842521536e-05
21280992,1.5625963842521536e-05
21605040,1.5625963842521536e-05
23991174,1.5625963842521536e-05
24526872,1.5625963842521536e-05
25588422,1.5625963842521536e-05
27740292,1.5625963842521536e-05
28192944,1.5625963842521536e-05
28796214,1.5625963842521536e-05
28900608,1.5625963842521536e-05
31480026,1.5625963842521536e-05
32492538,1.5625963842521536e-05
33352086,1.5625963842521536e-05
33581976,1.5625963842521536e-05
35085522,1.5625963842521536e-05
35648646,1.5625963842521536e-05
35828562,1.5625963842521536e-05
36327732,1.5625963842521536e-05
36505818,1.5625963842521536e-05
37229424,1.5625963842521536e-05
37257912,1.5625963842521536e-05
37573368,1.5625963842521536e-05
37996824,1.5625963842521536e-05
