Node,PageRank
12871580,5.888861082034896e-06
17947740,5.888861082034896e-06
35216900,5.888861082034896e-06
31347472,7.647643132366598e-06
23221156,7.647643132366598e-06
6289054,3.29818224566272e-06
38774774,3.29818224566272e-06
102544,1.2083462110264916e-05
5195258,1.2083462110264916e-05
5560256,1.2083462110264916e-05
8463216,1.2083462110264916e-05
9473014,1.2083462110264916e-05
10015390,1.2083462110264916e-05
10268202,1.2083462110264916e-05
10490716,1.2083462110264916e-05
10499578,1.2083462110264916e-05
11815298,1.2083462110264916e-05
12188980,2.3945939379502454e-05
12383450,1.2083462110264916e-05
13790024,1.2083462110264916e-05
13814430,1.2083462110264916e-05
14080082,1.2083462110264916e-05
14087794,1.2083462110264916e-05
14774016,1.2083462110264916e-05
14860704,1.2083462110264916e-05
15016642,1.2083462110264916e-05
15017748,1.2083462110264916e-05
15023932,1.2083462110264916e-05
15073632,1.2083462110264916e-05
15748050,1.2083462110264916e-05
15788182,1.2083462110264916e-05
16228784,1.2083462110264916e-05
17029192,1.2083462110264916e-05
17073222,1.2083462110264916e-05
17140544,1.2083462110264916e-05
18104278,1.2083462110264916e-05
18981488,1.2083462110264916e-05
19959222,1.2083462110264916e-05
20013230,1.2083462110264916e-05
20017206,1.2083462110264916e-05
20442654,1.2083462110264916e-05
20806512,1.2083462110264916e-05
21378958,1.2083462110264916e-05
21516740,1.2083462110264916e-05
21522328,1.2083462110264916e-05
21760332,1.2083462110264916e-05
22321400,1.2083462110264916e-05
22660814,1.2083462110264916e-05
22838326,1.2083462110264916e-05
22946510,1.2083462110264916e-05
23348142,1.2083462110264916e-05
24291760,1.2083462110264916e-05
24453422,1.2083462110264916e-05
24456970,1.2083462110264916e-05
24509532,1.2083462110264916e-05
25437484,1.2083462110264916e-05
25656682,2.1543328847799465e-05
26292852,1.2083462110264916e-05
26455920,1.2083462110264916e-05
26523086,1.2083462110264916e-05
27517728,1.2083462110264916e-05
27732790,1.2083462110264916e-05
28976240,1.2083462110264916e-05
29247698,1.2083462110264916e-05
29750610,1.2083462110264916e-05
30254114,1.2083462110264916e-05
32493190,1.2083462110264916e-05
32500964,1.2083462110264916e-05
33498500,1.2083462110264916e-05
35082768,1.2083462110264916e-05
36489468,1.2083462110264916e-05
36513478,1.2083462110264916e-05
37213754,1.2083462110264916e-05
37536830,1.2083462110264916e-05
37788704,1.2083462110264916e-05
38767000,1.2083462110264916e-05
39323802,1.2083462110264916e-05
40043238,1.2083462110264916e-05
40421814,1.2083462110264916e-05
40590012,1.2083462110264916e-05
40683490,1.2083462110264916e-05
41341208,1.2083462110264916e-05
42710556,1.2083462110264916e-05
42722128,1.2083462110264916e-05
42860390,1.2083462110264916e-05
43842248,1.2083462110264916e-05
44066102,1.2083462110264916e-05
44150052,1.2083462110264916e-05
44236998,1.2083462110264916e-05
44599148,1.2083462110264916e-05
44695002,1.2083462110264916e-05
44780548,1.2083462110264916e-05
44835524,1.2083462110264916e-05
45182858,1.2083462110264916e-05
45933352,1.2083462110264916e-05
46387488,1.2083462110264916e-05
46501928,1.2083462110264916e-05
46837956,1.2083462110264916e-05
46926806,1.2083462110264916e-05
48437078,1.2083462110264916e-05
48478134,1.2083462110264916e-05
48715620,1.2083462110264916e-05
49413554,1.2083462110264916e-05
49613540,1.2083462110264916e-05
49877954,1.2083462110264916e-05
50399276,1.2083462110264916e-05
50960516,2.218082856407106e-05
51751246,1.2083462110264916e-05
52775026,1.2083462110264916e-05
4787734,1.2083462110264916e-05
5380320,1.2083462110264916e-05
5414260,1.2083462110264916e-05
5514458,1.2083462110264916e-05
6444848,1.2083462110264916e-05
7429786,1.2083462110264916e-05
9538282,1.2083462110264916e-05
9874442,1.2083462110264916e-05
9993256,1.2083462110264916e-05
10109996,1.2083462110264916e-05
10200144,1.2083462110264916e-05
10423504,1.2083462110264916e-05
10427542,1.2083462110264916e-05
10447654,1.2083462110264916e-05
10490354,1.2083462110264916e-05
10554024,1.2083462110264916e-05
10723646,1.2083462110264916e-05
10805522,1.2083462110264916e-05
11051526,1.2083462110264916e-05
11283834,1.2083462110264916e-05
11747282,1.4719620356454888e-05
12137306,1.2083462110264916e-05
12517356,1.2083462110264916e-05
12827700,1.2083462110264916e-05
13270200,1.2083462110264916e-05
13577840,1.2083462110264916e-05
13613436,1.2083462110264916e-05
13694240,1.2083462110264916e-05
13869258,1.2083462110264916e-05
13875058,1.2083462110264916e-05
14256168,1.2083462110264916e-05
14610138,1.2083462110264916e-05
14739834,1.2083462110264916e-05
14969194,1.2083462110264916e-05
15211708,1.2083462110264916e-05
15864044,1.2083462110264916e-05
16276922,1.2083462110264916e-05
16309798,1.2083462110264916e-05
17157030,1.2083462110264916e-05
17708980,1.2083462110264916e-05
18177068,1.2083462110264916e-05
18408846,1.2083462110264916e-05
18815330,1.2083462110264916e-05
18890222,1.2083462110264916e-05
18898008,1.2083462110264916e-05
19652576,1.2083462110264916e-05
19709512,1.2083462110264916e-05
19752970,1.2083462110264916e-05
20694564,1.2083462110264916e-05
21038628,1.2083462110264916e-05
21675090,1.2083462110264916e-05
21740418,1.2083462110264916e-05
23144820,1.2083462110264916e-05
23726830,1.2083462110264916e-05
24058976,1.2083462110264916e-05
24653362,1.2083462110264916e-05
25271596,1.533105471556063e-05
26269972,1.2083462110264916e-05
26934290,1.2083462110264916e-05
27751352,1.2083462110264916e-05
28085646,1.2083462110264916e-05
28909290,1.2083462110264916e-05
30369174,1.2083462110264916e-05
30511042,1.2083462110264916e-05
30672960,1.2083462110264916e-05
30843430,1.2083462110264916e-05
31125728,1.2083462110264916e-05
31239754,1.2083462110264916e-05
31279500,1.2083462110264916e-05
31527352,1.2083462110264916e-05
32416124,1.2083462110264916e-05
32678684,1.2083462110264916e-05
32945062,1.2083462110264916e-05
33186310,1.2083462110264916e-05
33579386,1.2083462110264916e-05
34707616,1.2083462110264916e-05
35294004,2.3998852452120922e-05
36025414,1.2083462110264916e-05
36412702,2.0148589840548817e-05
36607228,1.2083462110264916e-05
36654720,1.2083462110264916e-05
37540718,1.2083462110264916e-05
37771954,1.2083462110264916e-05
38009196,1.2083462110264916e-05
39003514,1.2083462110264916e-05
39366948,1.2083462110264916e-05
40703856,1.2083462110264916e-05
40827058,1.2083462110264916e-05
41371602,1.2083462110264916e-05
41450714,1.2083462110264916e-05
42379994,1.2083462110264916e-05
42460652,1.2083462110264916e-05
42601340,1.2083462110264916e-05
42722694,1.2083462110264916e-05
42867348,1.2083462110264916e-05
43206872,1.2083462110264916e-05
43392536,1.2083462110264916e-05
43608076,1.2083462110264916e-05
43734986,1.2083462110264916e-05
43769822,1.2083462110264916e-05
43967692,1.2083462110264916e-05
44327172,1.2083462110264916e-05
44686990,1.2083462110264916e-05
45066156,1.2083462110264916e-05
45112238,1.2083462110264916e-05
45942468,1.2083462110264916e-05
46413804,1.2083462110264916e-05
48622424,1.7249847407003116e-05
49194674,1.2083462110264916e-05
49217470,1.2083462110264916e-05
50366802,1.2083462110264916e-05
50642440,1.2083462110264916e-05
50947554,1.2083462110264916e-05
51140224,1.2083462110264916e-05
52741202,1.2083462110264916e-05
15072,1.2083462110264916e-05
31408706,3.6151144130964423e-06
49121556,3.6151144130964423e-06
43277990,3.6151144130964423e-06
9942638,1.3058066624397339e-05
10386396,1.3058066624397339e-05
10682654,1.3058066624397339e-05
11216042,1.3058066624397339e-05
11226982,1.3058066624397339e-05
11428122,1.3058066624397339e-05
11766830,2.1008796937238812e-05
12428092,1.3058066624397339e-05
12555712,1.3058066624397339e-05
12633276,1.3058066624397339e-05
13464310,1.4984212944927476e-05
13466886,1.3058066624397339e-05
13917310,1.3058066624397339e-05
14401742,1.3058066624397339e-05
14606444,1.3058066624397339e-05
14816598,1.3058066624397339e-05
14855820,1.3058066624397339e-05
14881868,1.3058066624397339e-05
15243856,1.3058066624397339e-05
16024138,1.3058066624397339e-05
16359638,2.4285681158702212e-05
16444348,1.3058066624397339e-05
16501960,1.3058066624397339e-05
16644214,1.3058066624397339e-05
16739000,1.3058066624397339e-05
16997696,1.3058066624397339e-05
17102986,1.3058066624397339e-05
17911630,1.3058066624397339e-05
18383784,1.3058066624397339e-05
18598376,1.3058066624397339e-05
20286500,1.3058066624397339e-05
21170048,1.3058066624397339e-05
21553568,2.395731431654336e-05
21778018,1.3058066624397339e-05
21796132,1.3058066624397339e-05
22181448,1.3058066624397339e-05
22390638,1.3058066624397339e-05
24080016,1.3058066624397339e-05
24137430,1.3058066624397339e-05
24519902,1.3058066624397339e-05
25200168,1.3058066624397339e-05
25784912,1.3058066624397339e-05
26191318,1.3058066624397339e-05
26390690,1.3058066624397339e-05
26538432,1.3058066624397339e-05
27304044,1.3058066624397339e-05
28414264,1.837990378444965e-05
28585798,1.3058066624397339e-05
28664318,1.3058066624397339e-05
29116924,1.3058066624397339e-05
29166520,1.3058066624397339e-05
29185278,1.3058066624397339e-05
29436948,1.3058066624397339e-05
29536044,1.3058066624397339e-05
29730080,1.3058066624397339e-05
30987268,1.3058066624397339e-05
31109536,1.3058066624397339e-05
32094828,1.3058066624397339e-05
32559400,1.3058066624397339e-05
33374734,1.3058066624397339e-05
33844352,1.3058066624397339e-05
34115896,1.3058066624397339e-05
34820760,1.3058066624397339e-05
35188468,1.3058066624397339e-05
35503356,1.3058066624397339e-05
35639184,1.3058066624397339e-05
36145610,1.3058066624397339e-05
36234130,1.3058066624397339e-05
36339708,1.3058066624397339e-05
37471698,1.3058066624397339e-05
37507342,1.3058066624397339e-05
38092678,1.3058066624397339e-05
38470462,1.3058066624397339e-05
38503050,1.3058066624397339e-05
39506706,1.3058066624397339e-05
39955196,1.3058066624397339e-05
41104396,1.3058066624397339e-05
41137560,1.3058066624397339e-05
41497830,1.3058066624397339e-05
42105064,1.3058066624397339e-05
42319436,1.3058066624397339e-05
42582978,1.3058066624397339e-05
43139832,1.3058066624397339e-05
43842650,1.3058066624397339e-05
44941708,1.3058066624397339e-05
45513972,1.3058066624397339e-05
46639036,1.3058066624397339e-05
46918746,1.3058066624397339e-05
48524278,1.3058066624397339e-05
48545186,1.3058066624397339e-05
49016956,1.3058066624397339e-05
49421806,1.3058066624397339e-05
50332720,1.3058066624397339e-05
52422936,1.3058066624397339e-05
52624500,1.4115734964086748e-05
9964398,1.3058066624397339e-05
10568586,1.3058066624397339e-05
10743480,1.3058066624397339e-05
10758214,1.3058066624397339e-05
10941972,1.3058066624397339e-05
11685120,1.3058066624397339e-05
11825484,1.3058066624397339e-05
12299974,1.3058066624397339e-05
12559118,1.3058066624397339e-05
12586008,1.3058066624397339e-05
12900988,2.3680898361083708e-05
13236000,1.3058066624397339e-05
13469722,1.3058066624397339e-05
13478760,1.3058066624397339e-05
13550524,1.3058066624397339e-05
13596532,1.3058066624397339e-05
13911714,1.9367178165057315e-05
14330496,1.8441847234652144e-05
14806258,1.3058066624397339e-05
14975612,1.3058066624397339e-05
15150766,1.3058066624397339e-05
15207316,1.3058066624397339e-05
15296908,1.3058066624397339e-05
15969198,1.3058066624397339e-05
16057062,1.3058066624397339e-05
16421842,1.3058066624397339e-05
16819170,1.3058066624397339e-05
16855518,1.3058066624397339e-05
16978164,1.3058066624397339e-05
17173244,1.3058066624397339e-05
17659582,1.3058066624397339e-05
18094264,1.3058066624397339e-05
18125118,1.3058066624397339e-05
19003696,1.3058066624397339e-05
19754638,1.3058066624397339e-05
20780532,1.3058066624397339e-05
21406358,1.9444108418499133e-05
21807648,1.3058066624397339e-05
21879380,1.3058066624397339e-05
22097500,1.3058066624397339e-05
22391738,1.3058066624397339e-05
23601186,1.3058066624397339e-05
23604324,1.3058066624397339e-05
24277604,1.3058066624397339e-05
24426930,1.3058066624397339e-05
25316634,1.3058066624397339e-05
25672502,1.3058066624397339e-05
26299224,1.3058066624397339e-05
26600442,1.724005504104125e-05
26660226,1.3058066624397339e-05
27026674,1.3058066624397339e-05
27421998,1.3058066624397339e-05
27426790,1.3058066624397339e-05
27778846,1.3058066624397339e-05
27882446,1.3058066624397339e-05
28563446,1.3058066624397339e-05
30344494,1.3058066624397339e-05
30521678,1.3058066624397339e-05
30572572,1.3058066624397339e-05
30802344,1.3058066624397339e-05
31066004,1.3058066624397339e-05
31950798,1.3058066624397339e-05
32529346,1.3058066624397339e-05
32862712,1.3058066624397339e-05
34926266,1.3058066624397339e-05
35124596,1.3058066624397339e-05
36298684,1.3058066624397339e-05
36633138,1.3058066624397339e-05
37373630,1.3058066624397339e-05
37896114,1.3058066624397339e-05
38056064,1.9148044554480538e-05
38452750,1.3058066624397339e-05
38535894,1.3058066624397339e-05
38772412,1.3058066624397339e-05
39873960,1.3058066624397339e-05
41028508,1.3058066624397339e-05
41194952,1.3058066624397339e-05
41798930,1.3058066624397339e-05
41993546,1.3058066624397339e-05
43060592,1.3058066624397339e-05
43670004,1.3058066624397339e-05
44320994,1.3058066624397339e-05
45358700,1.3058066624397339e-05
45541458,1.3058066624397339e-05
46639820,1.3058066624397339e-05
46679806,1.3058066624397339e-05
46958210,2.467393661242187e-05
46982046,1.3058066624397339e-05
47050042,1.3058066624397339e-05
47661966,1.3058066624397339e-05
47781308,1.3058066624397339e-05
48575802,1.3058066624397339e-05
50307794,1.3058066624397339e-05
50548930,1.3058066624397339e-05
50852618,1.3058066624397339e-05
50866030,1.3058066624397339e-05
51084650,1.3058066624397339e-05
51525270,1.3058066624397339e-05
51610454,1.3058066624397339e-05
51958584,1.9897465946336845e-05
52707618,1.3058066624397339e-05
52800218,1.3058066624397339e-05
4840202,2.9345106342436302e-06
43687796,2.9345106342436302e-06
9897690,1.3004785255325988e-05
10058476,1.3004785255325988e-05
10366520,1.3004785255325988e-05
10515768,2.3662278945726985e-05
10613758,1.3004785255325988e-05
10771102,1.3004785255325988e-05
10834672,1.3004785255325988e-05
10942536,1.3004785255325988e-05
11089128,2.5356619735507113e-05
11474798,1.3004785255325988e-05
11541680,1.3004785255325988e-05
11667176,1.3004785255325988e-05
12200616,1.3004785255325988e-05
12269794,1.3004785255325988e-05
12548788,1.3004785255325988e-05
12721450,1.3004785255325988e-05
12782026,1.3004785255325988e-05
13435252,1.3004785255325988e-05
13570708,1.3004785255325988e-05
13577644,1.3004785255325988e-05
13938328,1.3004785255325988e-05
14035052,1.3004785255325988e-05
14075976,1.3004785255325988e-05
14255684,1.3004785255325988e-05
14299798,1.3004785255325988e-05
14356048,1.3004785255325988e-05
14501346,1.3004785255325988e-05
14923350,1.3004785255325988e-05
14925146,1.3004785255325988e-05
14979356,1.3004785255325988e-05
14994440,1.3004785255325988e-05
15061826,2.3662278945726985e-05
15062426,1.3004785255325988e-05
15426440,2.3662278945726985e-05
15470430,1.3004785255325988e-05
15503654,1.3004785255325988e-05
15521224,1.3004785255325988e-05
15806922,1.3004785255325988e-05
15815550,1.3004785255325988e-05
16257984,1.3004785255325988e-05
16348242,1.3004785255325988e-05
16449410,1.3004785255325988e-05
16850276,1.3004785255325988e-05
17286064,1.3004785255325988e-05
17308466,1.3004785255325988e-05
17951016,1.3004785255325988e-05
17988204,1.3004785255325988e-05
18521264,1.3004785255325988e-05
19373834,1.3004785255325988e-05
19546100,1.3004785255325988e-05
19583770,1.3004785255325988e-05
19631470,1.3004785255325988e-05
19897990,1.3004785255325988e-05
19942760,1.3004785255325988e-05
20281746,1.3004785255325988e-05
20600984,1.3004785255325988e-05
20802126,1.3004785255325988e-05
20938926,1.3004785255325988e-05
20981036,1.3004785255325988e-05
21014474,1.3004785255325988e-05
21992160,1.3004785255325988e-05
22113184,1.3004785255325988e-05
22587344,1.3004785255325988e-05
22653676,1.3004785255325988e-05
23061882,1.3004785255325988e-05
23295098,1.3004785255325988e-05
23551760,1.3004785255325988e-05
23812972,1.3004785255325988e-05
23831002,1.3004785255325988e-05
23864572,1.3004785255325988e-05
24033230,1.3004785255325988e-05
24164484,1.3004785255325988e-05
24369594,1.3004785255325988e-05
24440682,1.3004785255325988e-05
24866410,1.3004785255325988e-05
25367846,2.3662278945726982e-05
25454940,1.3004785255325988e-05
25607400,1.3004785255325988e-05
25631150,1.3004785255325988e-05
25743292,1.3004785255325988e-05
25953164,1.3004785255325988e-05
25958136,1.3004785255325988e-05
25996256,1.3004785255325988e-05
26067478,1.3004785255325988e-05
26201338,1.3004785255325988e-05
26313550,1.3004785255325988e-05
26338326,1.3004785255325988e-05
26552712,1.3004785255325988e-05
27089116,1.3004785255325988e-05
27117990,2.4233050648837426e-05
27136108,1.3004785255325988e-05
27162434,1.3004785255325988e-05
28524958,1.3004785255325988e-05
28679242,2.1384166629877923e-05
28692640,1.3004785255325988e-05
28869672,1.3004785255325988e-05
29121086,1.3004785255325988e-05
29660588,1.3004785255325988e-05
29691816,1.3004785255325988e-05
29742978,1.3004785255325988e-05
29969198,1.3004785255325988e-05
30232272,1.3004785255325988e-05
30243778,1.3004785255325988e-05
30386380,1.3004785255325988e-05
30570558,1.3004785255325988e-05
30922810,1.3004785255325988e-05
31677138,1.3004785255325988e-05
32002586,1.3004785255325988e-05
32598312,1.3004785255325988e-05
33245514,1.3004785255325988e-05
33317846,1.3004785255325988e-05
33577312,1.3004785255325988e-05
33899756,1.3004785255325988e-05
34299222,1.3004785255325988e-05
34481278,1.3004785255325988e-05
34620856,2.3662278945726982e-05
34716346,1.3004785255325988e-05
35345382,1.3004785255325988e-05
35364522,1.3004785255325988e-05
35837714,1.3004785255325988e-05
36581556,1.3004785255325988e-05
36599794,1.3004785255325988e-05
36947994,2.1333815112316803e-05
37217938,1.3004785255325988e-05
37420270,1.3004785255325988e-05
37489428,1.3004785255325988e-05
37511076,1.3004785255325988e-05
37856134,1.3004785255325988e-05
38128896,1.3004785255325988e-05
38232536,1.3004785255325988e-05
38258928,1.3004785255325988e-05
38363618,1.3004785255325988e-05
38435780,1.3004785255325988e-05
38991996,1.3004785255325988e-05
39390416,1.3004785255325988e-05
39730240,1.3004785255325988e-05
39828966,1.3004785255325988e-05
40342772,1.3004785255325988e-05
40741100,1.3004785255325988e-05
40948124,1.3004785255325988e-05
41268034,1.3004785255325988e-05
41369886,2.3662278945726982e-05
41375974,1.3004785255325988e-05
42120628,1.3004785255325988e-05
42253854,1.3004785255325988e-05
42281018,1.3004785255325988e-05
42555986,1.3004785255325988e-05
42670950,1.719972682523697e-05
42754994,1.3004785255325988e-05
43204292,1.3004785255325988e-05
43498168,1.3004785255325988e-05
43582150,1.3004785255325988e-05
43713302,1.3004785255325988e-05
44020116,1.3004785255325988e-05
44194586,1.3004785255325988e-05
44216542,1.3004785255325988e-05
44462786,1.3004785255325988e-05
44756144,1.3004785255325988e-05
44884824,1.3004785255325988e-05
45001906,1.3004785255325988e-05
45015620,1.3004785255325988e-05
46014920,1.3004785255325988e-05
46025556,1.3004785255325988e-05
46044060,1.3004785255325988e-05
46231246,1.3004785255325988e-05
46240428,1.3004785255325988e-05
46890682,1.3004785255325988e-05
46890894,1.3004785255325988e-05
47061372,1.3004785255325988e-05
47407024,1.3004785255325988e-05
47663856,1.3004785255325988e-05
47692804,1.3004785255325988e-05
47842504,1.3004785255325988e-05
48014052,1.3004785255325988e-05
48209158,1.3004785255325988e-05
48435012,1.3004785255325988e-05
48490076,1.3004785255325988e-05
48785912,1.3004785255325988e-05
49452274,1.3004785255325988e-05
50463438,1.3004785255325988e-05
51051266,1.3004785255325988e-05
51269082,1.3004785255325988e-05
51423350,1.3004785255325988e-05
51929034,1.3004785255325988e-05
52792622,1.3004785255325988e-05
9900656,1.3004785255325988e-05
10406030,1.3004785255325988e-05
10464260,1.3004785255325988e-05
10681832,1.3004785255325988e-05
11059134,1.3004785255325988e-05
11131800,1.3004785255325988e-05
11146792,1.3004785255325988e-05
11345790,1.3004785255325988e-05
11545974,1.3004785255325988e-05
11843994,1.3004785255325988e-05
11865130,1.3004785255325988e-05
11979532,1.3004785255325988e-05
12085518,1.3004785255325988e-05
12091784,1.3004785255325988e-05
12180072,1.3004785255325988e-05
12183200,1.3004785255325988e-05
12219444,1.3004785255325988e-05
12761400,1.3004785255325988e-05
12925660,1.3004785255325988e-05
12976862,1.3004785255325988e-05
13287584,1.3004785255325988e-05
13335468,1.3004785255325988e-05
13783888,1.3004785255325988e-05
14005176,1.3004785255325988e-05
14029200,1.3004785255325988e-05
14765966,1.3004785255325988e-05
15105958,1.3004785255325988e-05
15218378,1.3004785255325988e-05
15324838,1.3004785255325988e-05
15550186,1.3004785255325988e-05
15666470,1.3004785255325988e-05
15773076,1.3004785255325988e-05
15892510,1.3004785255325988e-05
15914808,1.3004785255325988e-05
15949160,1.3004785255325988e-05
16104176,1.3004785255325988e-05
16149962,1.3004785255325988e-05
16248244,2.360935991247224e-05
16353622,1.3004785255325988e-05
16381076,1.3004785255325988e-05
16392814,1.3004785255325988e-05
16581822,1.3004785255325988e-05
16646948,1.3004785255325988e-05
16970036,1.3004785255325988e-05
16999374,1.3004785255325988e-05
17330208,1.3004785255325988e-05
17973172,1.3004785255325988e-05
18186750,1.3004785255325988e-05
18444934,1.3004785255325988e-05
18539356,1.3004785255325988e-05
18679036,1.3004785255325988e-05
18961666,1.3004785255325988e-05
19711250,1.3004785255325988e-05
19825276,1.3004785255325988e-05
20307710,1.3004785255325988e-05
20351944,1.3004785255325988e-05
20513346,1.3004785255325988e-05
20816184,1.3004785255325988e-05
21134344,1.3004785255325988e-05
21469334,1.3004785255325988e-05
22030792,1.3004785255325988e-05
22156426,1.3004785255325988e-05
22404928,1.3004785255325988e-05
22655596,1.3004785255325988e-05
22966566,2.3662278945726985e-05
23011806,1.3004785255325988e-05
23521714,1.3004785255325988e-05
23763394,1.3004785255325988e-05
23874552,1.3004785255325988e-05
23941586,1.3004785255325988e-05
24041914,1.3004785255325988e-05
24149832,1.3004785255325988e-05
24319950,1.3004785255325988e-05
24918158,1.3004785255325988e-05
24945988,1.3004785255325988e-05
25107198,1.3004785255325988e-05
25186920,1.3004785255325988e-05
25454308,1.3004785255325988e-05
25603466,1.3004785255325988e-05
25751280,1.3004785255325988e-05
26046174,1.3004785255325988e-05
26248094,1.3004785255325988e-05
26602804,1.3004785255325988e-05
26748088,1.3004785255325988e-05
27215430,1.3004785255325988e-05
27581036,1.3004785255325988e-05
27704742,1.3004785255325988e-05
27850186,1.3004785255325988e-05
28346726,1.3004785255325988e-05
28549298,1.3004785255325988e-05
28639816,1.3004785255325988e-05
28847996,1.3004785255325988e-05
29125946,1.3004785255325988e-05
29277448,1.3004785255325988e-05
29625000,1.3004785255325988e-05
29680688,1.3004785255325988e-05
29735594,1.3004785255325988e-05
29873538,1.3004785255325988e-05
30531820,1.3004785255325988e-05
31500330,1.3004785255325988e-05
31604722,1.3004785255325988e-05
32594354,1.3004785255325988e-05
32649018,1.3004785255325988e-05
32773908,1.3004785255325988e-05
32914412,1.3004785255325988e-05
32946818,1.3004785255325988e-05
